iter	Logloss
1514	0.5806621958
1515	0.5806572713
1516	0.5806514079
1517	0.5806460897
1518	0.580639932
1519	0.5806365725
1520	0.5806312998
1521	0.5806267704
1522	0.5806226008
1523	0.5806188624
1524	0.5806156308
1525	0.5806097555
1526	0.5806033418
1527	0.5805912274
1528	0.5805850785
1529	0.5805805456
1530	0.5805769261
1531	0.5805700365
1532	0.5805657418
1533	0.5805597127
1534	0.5805549417
1535	0.5805494422
1536	0.5805469231
1537	0.5805415724
1538	0.5805384676
1539	0.5805303636
1540	0.5805242739
1541	0.5805198015
1542	0.5805095749
1543	0.580503384
1544	0.5804974097
1545	0.5804889762
1546	0.5804790141
1547	0.5804762163
1548	0.5804705959
1549	0.5804678442
1550	0.5804623092
1551	0.5804479192
1552	0.5804422964
1553	0.5804372211
1554	0.5804282275
1555	0.580418499
1556	0.5804147302
1557	0.5804123263
1558	0.5804037367
1559	0.5803981061
1560	0.580395011
1561	0.5803886784
1562	0.5803839733
1563	0.5803815255
1564	0.5803765571
1565	0.580371626
1566	0.5803677261
1567	0.5803621289
1568	0.5803563793
1569	0.5803519775
1570	0.5803499125
1571	0.5803474743
1572	0.5803391733
1573	0.5803292362
1574	0.5803258237
1575	0.5803198409
1576	0.5803115035
1577	0.5803062467
1578	0.5802999252
1579	0.5802945888
1580	0.5802893079
1581	0.5802820099
1582	0.5802773661
1583	0.5802674056
1584	0.5802626838
1585	0.58025856
1586	0.5802537657
1587	0.5802489553
1588	0.5802428263
1589	0.5802368784
1590	0.5802276565
1591	0.5802243878
1592	0.5802128603
1593	0.5802076788
1594	0.5802030066
1595	0.5801982702
1596	0.5801940756
1597	0.5801894791
1598	0.5801857377
1599	0.5801804323
1600	0.5801762546
1601	0.580170158
1602	0.5801686262
1603	0.5801618741
1604	0.5801577074
1605	0.580153772
1606	0.5801479028
1607	0.5801424307
1608	0.5801375839
1609	0.5801324483
1610	0.5801278404
1611	0.5801194337
1612	0.5801127747
1613	0.5801088926
1614	0.58010386
1615	0.580095955
1616	0.580091122
1617	0.5800852077
1618	0.5800816581
1619	0.5800771864
1620	0.5800705338
1621	0.5800659396
1622	0.5800597599
1623	0.5800570843
1624	0.5800523099
1625	0.580047972
1626	0.5800385547
1627	0.5800310113
1628	0.5800269407
1629	0.5800212238
1630	0.5800152349
1631	0.5800116154
1632	0.5800050088
1633	0.5800006231
1634	0.5799980339
1635	0.5799934418
1636	0.5799889495
1637	0.579984034
1638	0.5799793925
1639	0.5799761938
1640	0.5799711956
1641	0.5799627962
1642	0.5799581761
1643	0.5799533318
1644	0.5799494123
1645	0.5799427464
1646	0.5799378388
1647	0.5799320566
1648	0.579928125
1649	0.5799232418
1650	0.5799171311
1651	0.5799144144
1652	0.5799116745
1653	0.5799066092
1654	0.5799000874
1655	0.5798978804
1656	0.579891241
1657	0.5798869142
1658	0.5798818045
1659	0.5798768809
1660	0.5798725227
1661	0.5798682578
1662	0.5798624124
1663	0.5798576299
1664	0.5798533732
1665	0.5798494605
1666	0.5798445657
1667	0.5798394486
1668	0.5798337811
1669	0.579829975
1670	0.5798248306
1671	0.5798193071
1672	0.5798134685
1673	0.5798091796
1674	0.579806664
1675	0.5798032505
1676	0.5797950806
1677	0.5797902279
1678	0.5797899325
1679	0.5797861543
1680	0.5797792224
1681	0.5797758252
1682	0.5797714825
1683	0.5797617278
1684	0.5797591286
1685	0.5797538559
1686	0.5797479629
1687	0.5797426142
1688	0.5797391107
1689	0.5797346155
1690	0.5797300813
1691	0.5797267648
1692	0.5797232269
1693	0.579717308
1694	0.5797136257
1695	0.5797072656
1696	0.5797030778
1697	0.5796994691
1698	0.5796939406
1699	0.5796887624
1700	0.5796831902
1701	0.5796779284
1702	0.5796730013
1703	0.5796726459
1704	0.5796688546
1705	0.5796636202
1706	0.5796593276
1707	0.5796524386
1708	0.5796489404
1709	0.5796447349
1710	0.579640271
1711	0.5796363754
1712	0.5796328916
1713	0.5796283237
1714	0.5796243386
1715	0.5796195814
1716	0.5796151324
1717	0.579611422
1718	0.57960846
1719	0.579604776
1720	0.5796015408
1721	0.5795991815
1722	0.5795936414
1723	0.5795900504
1724	0.5795846319
1725	0.5795814364
1726	0.5795766543
1727	0.5795722461
1728	0.5795682233
1729	0.5795629048
1730	0.5795585191
1731	0.5795545847
1732	0.5795507965
1733	0.5795468978
1734	0.5795407973
1735	0.5795369937
1736	0.5795332801
1737	0.5795228381
1738	0.579518844
1739	0.5795160122
1740	0.5795123243
1741	0.5795056171
1742	0.5794997458
1743	0.5794964494
1744	0.5794914018
1745	0.5794872691
1746	0.5794798831
1747	0.5794741949
1748	0.5794682603
1749	0.5794648308
1750	0.5794598908
1751	0.5794515552
1752	0.5794457451
1753	0.5794418515
1754	0.5794376179
1755	0.5794329512
1756	0.5794281522
1757	0.5794195453
1758	0.5794141565
1759	0.5794105196
1760	0.579407729
1761	0.5794021582
1762	0.579396436
1763	0.5793910987
1764	0.5793832075
1765	0.5793714198
1766	0.5793693072
1767	0.5793649157
1768	0.5793592556
1769	0.5793559628
1770	0.5793517942
1771	0.5793500028
1772	0.5793407789
1773	0.5793362665
1774	0.5793303742
1775	0.5793255245
1776	0.5793201868
1777	0.5793164192
1778	0.5793118659
1779	0.5793036761
1780	0.579300404
1781	0.579296528
1782	0.5792907512
1783	0.5792865878
1784	0.5792820673
1785	0.579278609
1786	0.5792740634
1787	0.5792699491
1788	0.579266027
1789	0.5792620065
1790	0.5792562387
1791	0.5792504212
1792	0.5792436366
1793	0.5792389249
1794	0.579233823
1795	0.5792298141
1796	0.5792265632
1797	0.5792233704
1798	0.5792190135
1799	0.5792145359
1800	0.5792101687
1801	0.579207474
1802	0.5792011261
1803	0.5791954557
1804	0.5791883005
1805	0.5791842887
1806	0.5791779673
1807	0.5791744372
1808	0.5791727452
1809	0.5791684623
1810	0.5791676605
1811	0.5791625635
1812	0.5791595356
1813	0.5791546412
1814	0.5791498104
1815	0.5791439362
1816	0.579138495
1817	0.5791330712
1818	0.5791283256
1819	0.5791232945
1820	0.5791169
1821	0.5791107309
1822	0.5791055849
1823	0.5791016223
1824	0.5791000684
1825	0.5790937411
1826	0.5790893275
1827	0.5790862783
1828	0.5790818126
1829	0.579079541
1830	0.5790748791
1831	0.5790698473
1832	0.5790605093
1833	0.5790516772
1834	0.5790498731
1835	0.5790462472
1836	0.5790428705
1837	0.5790391062
1838	0.5790330066
1839	0.5790281205
1840	0.5790275336
1841	0.5790219322
1842	0.5790165757
1843	0.5790117543
1844	0.5790064803
1845	0.5790011715
1846	0.5789960416
1847	0.5789916806
1848	0.5789867431
1849	0.5789814438
1850	0.5789768739
1851	0.5789614078
1852	0.5789573532
1853	0.5789533738
1854	0.5789485203
1855	0.5789442878
1856	0.5789386341
1857	0.578932112
1858	0.5789277971
1859	0.5789225086
1860	0.5789173661
1861	0.5789064219
1862	0.5789026943
1863	0.5788990977
1864	0.5788951767
1865	0.5788915088
1866	0.5788867923
1867	0.5788814365
1868	0.5788772352
1869	0.5788738639
1870	0.5788694046
1871	0.5788636218
1872	0.5788591545
1873	0.5788544474
1874	0.5788459773
1875	0.5788402802
1876	0.5788351207
1877	0.5788291775
1878	0.5788238516
1879	0.578818662
1880	0.5788145069
1881	0.578810023
1882	0.578803995
1883	0.5787987952
1884	0.5787942748
1885	0.5787919525
1886	0.5787870051
1887	0.5787840266
1888	0.5787795385
1889	0.5787787191
1890	0.5787727761
1891	0.5787683908
1892	0.5787635589
1893	0.5787582549
1894	0.5787516848
1895	0.5787500423
1896	0.5787461025
1897	0.5787427826
1898	0.5787384545
1899	0.5787332692
1900	0.5787296129
1901	0.5787251045
1902	0.5787202861
1903	0.5787165284
1904	0.5787089419
1905	0.5787061141
1906	0.578700503
1907	0.5786967861
1908	0.5786925649
1909	0.5786879576
1910	0.5786821654
1911	0.5786766177
1912	0.5786616315
1913	0.5786576061
1914	0.5786530131
1915	0.5786493214
1916	0.5786430555
1917	0.5786393846
1918	0.5786332174
1919	0.5786253689
1920	0.5786194189
1921	0.5786143433
1922	0.5786097915
1923	0.5786066281
1924	0.5786028695
1925	0.5786003543
1926	0.5785962407
1927	0.5785952318
1928	0.5785907702
1929	0.5785853556
1930	0.5785809257
1931	0.5785726984
1932	0.5785613757
1933	0.578554763
1934	0.578554655
1935	0.5785499684
1936	0.5785442136
1937	0.5785391774
1938	0.5785356702
1939	0.5785322502
1940	0.5785273792
1941	0.5785225517
1942	0.5785162096
1943	0.5785129509
1944	0.5785067541
1945	0.5785028866
1946	0.5784970191
1947	0.5784921469
1948	0.5784900171
1949	0.5784867203
1950	0.5784810181
1951	0.5784752669
1952	0.5784695864
1953	0.5784653917
1954	0.5784626283
1955	0.5784568527
1956	0.578452648
1957	0.5784486207
1958	0.5784433007
1959	0.5784424348
1960	0.5784397079
1961	0.5784343099
1962	0.5784300637
1963	0.5784247514
1964	0.5784210293
1965	0.5784177066
1966	0.5784099844
1967	0.5784050247
1968	0.578400509
1969	0.5783947274
1970	0.5783891968
1971	0.5783874831
1972	0.5783825025
1973	0.5783793277
1974	0.5783731057
1975	0.5783695654
1976	0.5783624763
1977	0.578358341
1978	0.5783551723
1979	0.5783534003
1980	0.5783493437
1981	0.578343427
1982	0.5783343044
1983	0.5783325527
1984	0.5783284102
1985	0.5783255783
1986	0.5783226995
1987	0.578317865
1988	0.5783132005
1989	0.5783101031
1990	0.5783063478
1991	0.578300827
1992	0.5782966691
1993	0.5782934721
1994	0.578286547
1995	0.578282964
1996	0.578279683
1997	0.578274154
1998	0.5782675341
1999	0.5782632123
